190,480,0.086,0.43,0.15,672,355,1391.97,639,285,3.03
190,480,0.086,0.43,0.15,672,355,1391.97,639,285,3.03
190,480,0.086,0.43,0.15,672,355,1391.97,639,285,3.03
190,480,0.086,0.43,0.15,672,355,1391.97,639,285,3.03
190,480,0.086,0.43,0.15,672,355,1391.97,639,285,3.03
